t	Ns	Ni
-5780.846789200225	0.984056	0.000123981
-5781.846789200225	0.984103	0.0000928483
-5782.846789200225	0.984138	0.0000694673
-5783.846789200225	0.984164	0.0000519343
-5784.846789200225	0.984183	0.0000388064
-5785.846789200225	0.984198	0.0000289851
-5786.846789200225	0.984209	0.0000216411
-5787.846789200225	0.984217	0.000016156
-5788.846789200225	0.984223	0.0000120602
-5789.846789200225	0.984228	0.00000899996
-5790.846789200225	0.984231	0.00000671566
-5791.846789200225	0.984234	0.00000501187
-5792.846789200225	0.984236	0.00000374035
-5793.846789200225	0.984237	0.00000279009
-5794.846789200225	0.984238	0.0000020817
-5795.846789200225	0.984239	0.00000155339
-5796.846789200225	0.984239	0.00000115894
-5797.846789200225	0.98424	0.000000864432
-5798.846789200225	0.98424	0.000000644965
-5799.846789200225	0.98424	0.000000481187
-5800.846789200225	0.984241	0.000000358907
-5801.846789200225	0.984241	0.000000267707
-5802.846789200225	0.984241	0.000000199609
-5803.846789200225	0.984241	0.000000148892
-5804.846789200225	0.984241	0.000000111107
-5805.846789200225	0.984241	0.0000000829132
-5806.846789200225	0.984241	0.0000000618676
-5807.846789200225	0.984241	0.0000000461749
-5808.846789200225	0.984241	0.0000000345061
-5809.846789200225	0.984241	0.0000000258009
-5810.846789200225	0.984241	0.0000000193169
-5811.846789200225	0.984241	0.0000000143737
-5812.846789200225	0.984241	0.0000000106766
-5813.846789200225	0.984241	0.00000000789986
-5814.846789200225	0.984241	0.00000000585757
-5815.846789200225	0.984241	0.00000000431612
-5816.846789200225	0.984241	0.00000000318447
-5817.846789200225	0.984241	0.00000000237764
-5818.846789200225	0.984241	0.0000000017876
-5819.846789200225	0.984241	0.00000000135992
-5820.846789200225	0.984241	0.00000000103325
