t	Ns	Ni
-5357.98057460848	0.419972	0.00253991
-5358.98057460848	0.420325	0.00255061
-5359.98057460848	0.42068	0.00256138
-5360.98057460848	0.421035	0.0025722
-5361.98057460848	0.421393	0.00258308
-5362.98057460848	0.421752	0.00259403
-5363.98057460848	0.422112	0.00260503
-5364.98057460848	0.422474	0.0026161
-5365.98057460848	0.422837	0.00262723
-5366.98057460848	0.423202	0.00263842
-5367.98057460848	0.423569	0.00264967
-5368.98057460848	0.423937	0.00266099
-5369.98057460848	0.424306	0.00267237
-5370.98057460848	0.424677	0.00268381
-5371.98057460848	0.42505	0.00269532
-5372.98057460848	0.425424	0.00270689
-5373.98057460848	0.4258	0.00271853
-5374.98057460848	0.426178	0.00273023
-5375.98057460848	0.426557	0.002742
-5376.98057460848	0.426938	0.00275384
-5377.98057460848	0.42732	0.00276574
-5378.98057460848	0.427704	0.00277772
-5379.98057460848	0.42809	0.00278976
-5380.98057460848	0.428477	0.00280187
-5381.98057460848	0.428866	0.00281405
-5382.98057460848	0.429256	0.0028263
-5383.98057460848	0.429649	0.00283862
-5384.98057460848	0.430043	0.00285101
-5385.98057460848	0.430438	0.00286347
-5386.98057460848	0.430836	0.00287601
-5387.98057460848	0.431235	0.00288861
-5388.98057460848	0.431636	0.0029013
-5389.98057460848	0.432039	0.00291405
-5390.98057460848	0.432443	0.00292688
-5391.98057460848	0.432849	0.00293978
-5392.98057460848	0.433257	0.00295276
-5393.98057460848	0.433667	0.00296582
-5394.98057460848	0.434078	0.00297895
-5395.98057460848	0.434492	0.00299216
-5396.98057460848	0.434907	0.00300545
-5397.98057460848	0.435324	0.00301882
-5398.98057460848	0.435742	0.00303226
-5399.98057460848	0.436163	0.00304579
-5400.98057460848	0.436585	0.00305939
-5401.98057460848	0.43701	0.00307308
-5402.98057460848	0.437436	0.00308685
-5403.98057460848	0.437864	0.0031007
-5404.98057460848	0.438294	0.00311463
-5405.98057460848	0.438726	0.00312865
-5406.98057460848	0.43916	0.00314275
-5407.98057460848	0.439596	0.00315694
-5408.98057460848	0.440033	0.00317121
-5409.98057460848	0.440473	0.00318557
-5410.98057460848	0.440915	0.00320001
-5411.98057460848	0.441358	0.00321454
-5412.98057460848	0.441804	0.00322917
-5413.98057460848	0.442252	0.00324388
-5414.98057460848	0.442701	0.00325868
-5415.98057460848	0.443153	0.00327357
-5416.98057460848	0.443607	0.00328855
-5417.98057460848	0.444063	0.00330362
-5418.98057460848	0.44452	0.00331879
-5419.98057460848	0.44498	0.00333405
-5420.98057460848	0.445442	0.00334941
-5421.98057460848	0.445907	0.00336486
-5422.98057460848	0.446373	0.0033804
-5423.98057460848	0.446841	0.00339605
-5424.98057460848	0.447312	0.00341179
-5425.98057460848	0.447784	0.00342763
-5426.98057460848	0.448259	0.00344356
-5427.98057460848	0.448736	0.0034596
-5428.98057460848	0.449216	0.00347574
-5429.98057460848	0.449697	0.00349198
-5430.98057460848	0.450181	0.00350832
-5431.98057460848	0.450667	0.00352477
-5432.98057460848	0.451155	0.00354132
-5433.98057460848	0.451645	0.00355797
-5434.98057460848	0.452138	0.00357473
-5435.98057460848	0.452633	0.0035916
-5436.98057460848	0.45313	0.00360858
-5437.98057460848	0.45363	0.00362566
-5438.98057460848	0.454132	0.00364285
-5439.98057460848	0.454636	0.00366016
-5440.98057460848	0.455143	0.00367758
-5441.98057460848	0.455652	0.0036951
-5442.98057460848	0.456164	0.00371275
-5443.98057460848	0.456677	0.0037305
-5444.98057460848	0.457194	0.00374837
-5445.98057460848	0.457713	0.00376636
-5446.98057460848	0.458234	0.00378447
-5447.98057460848	0.458758	0.00380269
-5448.98057460848	0.459284	0.00382103
-5449.98057460848	0.459812	0.0038395
-5450.98057460848	0.460344	0.00385808
-5451.98057460848	0.460877	0.00387679
-5452.98057460848	0.461414	0.00389562
-5453.98057460848	0.461953	0.00391458
-5454.98057460848	0.462494	0.00393366
-5455.98057460848	0.463038	0.00395287
-5456.98057460848	0.463585	0.00397221
-5457.98057460848	0.464134	0.00399168
-5458.98057460848	0.464687	0.00401127
-5459.98057460848	0.465241	0.004031
-5460.98057460848	0.465799	0.00405086
-5461.98057460848	0.466359	0.00407086
-5462.98057460848	0.466922	0.00409099
-5463.98057460848	0.467487	0.00411126
-5464.98057460848	0.468056	0.00413166
-5465.98057460848	0.468627	0.00415221
-5466.98057460848	0.469201	0.00417289
-5467.98057460848	0.469778	0.00419372
-5468.98057460848	0.470357	0.00421469
-5469.98057460848	0.47094	0.0042358
-5470.98057460848	0.471525	0.00425706
-5471.98057460848	0.472113	0.00427846
-5472.98057460848	0.472704	0.00430002
-5473.98057460848	0.473299	0.00432172
-5474.98057460848	0.473896	0.00434357
-5475.98057460848	0.474496	0.00436558
-5476.98057460848	0.475099	0.00438774
-5477.98057460848	0.475705	0.00441005
-5478.98057460848	0.476314	0.00443252
-5479.98057460848	0.476926	0.00445515
-5480.98057460848	0.477542	0.00447794
-5481.98057460848	0.47816	0.00450089
-5482.98057460848	0.478782	0.004524
-5483.98057460848	0.479406	0.00454728
-5484.98057460848	0.480034	0.00457072
-5485.98057460848	0.480665	0.00459433
-5486.98057460848	0.481299	0.00461811
-5487.98057460848	0.481937	0.00464206
-5488.98057460848	0.482578	0.00466618
-5489.98057460848	0.483222	0.00469047
-5490.98057460848	0.483869	0.00471494
-5491.98057460848	0.48452	0.00473959
-5492.98057460848	0.485174	0.00476442
-5493.98057460848	0.485831	0.00478942
-5494.98057460848	0.486492	0.00481461
-5495.98057460848	0.487156	0.00483999
-5496.98057460848	0.487824	0.00486555
-5497.98057460848	0.488495	0.00489129
-5498.98057460848	0.48917	0.00491723
-5499.98057460848	0.489848	0.00494336
-5500.98057460848	0.49053	0.00496968
-5501.98057460848	0.491215	0.0049962
-5502.98057460848	0.491904	0.00502292
-5503.98057460848	0.492596	0.00504983
-5504.98057460848	0.493293	0.00507695
-5505.98057460848	0.493993	0.00510427
-5506.98057460848	0.494696	0.00513179
-5507.98057460848	0.495403	0.00515953
-5508.98057460848	0.496115	0.00518747
-5509.98057460848	0.49683	0.00521562
-5510.98057460848	0.497548	0.00524399
-5511.98057460848	0.498271	0.00527258
-5512.98057460848	0.498997	0.00530138
-5513.98057460848	0.499728	0.0053304
-5514.98057460848	0.500462	0.00535965
-5515.98057460848	0.5012	0.00538912
-5516.98057460848	0.501943	0.00541882
-5517.98057460848	0.502689	0.00544875
-5518.98057460848	0.503439	0.00547891
-5519.98057460848	0.504194	0.00550931
-5520.98057460848	0.504952	0.00553994
-5521.98057460848	0.505715	0.00557082
-5522.98057460848	0.506482	0.00560193
-5523.98057460848	0.507253	0.00563329
-5524.98057460848	0.508029	0.0056649
-5525.98057460848	0.508808	0.00569676
-5526.98057460848	0.509592	0.00572887
-5527.98057460848	0.510381	0.00576124
-5528.98057460848	0.511173	0.00579386
-5529.98057460848	0.511971	0.00582675
-5530.98057460848	0.512772	0.0058599
-5531.98057460848	0.513578	0.00589331
-5532.98057460848	0.514389	0.005927
-5533.98057460848	0.515204	0.00596096
-5534.98057460848	0.516024	0.00599519
-5535.98057460848	0.516848	0.0060297
-5536.98057460848	0.517677	0.0060645
-5537.98057460848	0.518511	0.00609958
-5538.98057460848	0.51935	0.00613494
-5539.98057460848	0.520193	0.0061706
-5540.98057460848	0.521041	0.00620655
-5541.98057460848	0.521894	0.0062428
-5542.98057460848	0.522752	0.00627936
-5543.98057460848	0.523615	0.00631621
-5544.98057460848	0.524483	0.00635337
-5545.98057460848	0.525355	0.00639085
-5546.98057460848	0.526233	0.00642864
-5547.98057460848	0.527116	0.00646675
-5548.98057460848	0.528004	0.00650518
-5549.98057460848	0.528898	0.00654393
-5550.98057460848	0.529796	0.00658302
-5551.98057460848	0.5307	0.00662244
-5552.98057460848	0.531609	0.00666219
-5553.98057460848	0.532524	0.00670229
-5554.98057460848	0.533444	0.00674273
-5555.98057460848	0.534369	0.00678352
-5556.98057460848	0.5353	0.00682466
-5557.98057460848	0.536236	0.00686617
-5558.98057460848	0.537178	0.00690803
-5559.98057460848	0.538126	0.00695026
-5560.98057460848	0.539079	0.00699286
-5561.98057460848	0.540038	0.00703583
-5562.98057460848	0.541003	0.00707918
-5563.98057460848	0.541974	0.00712292
-5564.98057460848	0.542951	0.00716705
-5565.98057460848	0.543933	0.00721156
-5566.98057460848	0.544922	0.00725648
-5567.98057460848	0.545916	0.0073018
-5568.98057460848	0.546917	0.00734752
