t	Ns	Ni	Dead_pi_0.0062	A	LogRS	Rt	DiscHealthCost	DiscTotalCost
655.	0.703514	0.0010522	600795.	0.547505	0.332099	0.980621	1.57499	7.19197
656.	0.703366	0.0010493	601100.	0.547587	0.332398	0.98071	1.56755	7.16973
657.	0.70322	0.00104642	601404.	0.547668	0.332697	0.980798	1.56017	7.1476
658.	0.703073	0.00104356	601708.	0.54775	0.332994	0.980885	1.55284	7.12558
659.	0.702927	0.00104072	602011.	0.547831	0.33329	0.980972	1.54556	7.10365
660.	0.702782	0.0010379	602313.	0.547912	0.333585	0.981058	1.53834	7.08184
661.	0.702636	0.0010351	602614.	0.547992	0.333879	0.981143	1.53117	7.06012
662.	0.702491	0.00103232	602914.	0.548073	0.334172	0.981228	1.52405	7.03851
663.	0.702347	0.00102956	603214.	0.548152	0.334463	0.981312	1.51698	7.01699
664.	0.702203	0.00102683	603512.	0.548232	0.334754	0.981396	1.50996	6.99558
665.	0.702059	0.00102411	603810.	0.548311	0.335043	0.981479	1.503	6.97427
666.	0.701916	0.00102141	604107.	0.54839	0.335331	0.981561	1.49608	6.95306
667.	0.701773	0.00101873	604404.	0.548469	0.335618	0.981643	1.48921	6.93194
668.	0.70163	0.00101606	604699.	0.548547	0.335904	0.981724	1.48239	6.91092
669.	0.701488	0.00101342	604994.	0.548625	0.336189	0.981804	1.47562	6.89
670.	0.701346	0.00101079	605288.	0.548703	0.336472	0.981884	1.4689	6.86917
671.	0.701204	0.00100819	605581.	0.548781	0.336755	0.981963	1.46222	6.84844
672.	0.701063	0.0010056	605874.	0.548858	0.337037	0.982042	1.4556	6.8278
673.	0.700922	0.00100303	606166.	0.548935	0.337317	0.98212	1.44901	6.80726
674.	0.700781	0.00100047	606457.	0.549012	0.337597	0.982198	1.44248	6.7868
675.	0.700641	0.000997939	606747.	0.549088	0.337875	0.982274	1.43599	6.76644
676.	0.700501	0.000995421	607037.	0.549164	0.338152	0.982351	1.42954	6.74617
677.	0.700362	0.000992919	607325.	0.54924	0.338429	0.982427	1.42314	6.726
678.	0.700222	0.000990435	607613.	0.549316	0.338704	0.982502	1.41678	6.70591
679.	0.700084	0.000987968	607901.	0.549391	0.338978	0.982577	1.41046	6.68591
680.	0.699945	0.000985517	608188.	0.549466	0.339252	0.982651	1.40419	6.666
681.	0.699807	0.000983082	608473.	0.549541	0.339524	0.982724	1.39796	6.64617
682.	0.699669	0.000980664	608759.	0.549616	0.339795	0.982797	1.39178	6.62644
683.	0.699532	0.000978262	609043.	0.54969	0.340066	0.98287	1.38563	6.60679
684.	0.699394	0.000975876	609327.	0.549764	0.340335	0.982942	1.37953	6.58722
685.	0.699257	0.000973506	609610.	0.549838	0.340604	0.983013	1.37347	6.56774
686.	0.699121	0.000971151	609893.	0.549911	0.340871	0.983084	1.36744	6.54835
687.	0.698985	0.000968812	610175.	0.549985	0.341138	0.983155	1.36146	6.52904
688.	0.698849	0.000966489	610456.	0.550058	0.341403	0.983225	1.35552	6.50981
689.	0.698713	0.00096418	610736.	0.550131	0.341668	0.983294	1.34962	6.49066
690.	0.698578	0.000961886	611016.	0.550203	0.341931	0.983363	1.34375	6.4716
691.	0.698443	0.000959608	611295.	0.550275	0.342194	0.983431	1.33793	6.45262
692.	0.698308	0.000957344	611573.	0.550347	0.342456	0.983499	1.33214	6.43372
693.	0.698174	0.000955094	611851.	0.550419	0.342717	0.983566	1.32639	6.41489
694.	0.69804	0.000952859	612128.	0.550491	0.342977	0.983633	1.32068	6.39615
695.	0.697906	0.000950638	612405.	0.550562	0.343236	0.9837	1.31501	6.37749
696.	0.697773	0.000948432	612681.	0.550633	0.343494	0.983766	1.30937	6.35891
697.	0.69764	0.000946239	612956.	0.550704	0.343752	0.983831	1.30377	6.3404
698.	0.697507	0.00094406	613231.	0.550775	0.344008	0.983896	1.2982	6.32197
699.	0.697374	0.000941895	613504.	0.550845	0.344264	0.983961	1.29267	6.30362
700.	0.697242	0.000939744	613778.	0.550915	0.344519	0.984025	1.28718	6.28534
701.	0.69711	0.000937606	614050.	0.550985	0.344773	0.984088	1.28172	6.26714
702.	0.696978	0.000935481	614323.	0.551055	0.345026	0.984151	1.27629	6.24902
703.	0.696847	0.00093337	614594.	0.551124	0.345278	0.984214	1.2709	6.23097
704.	0.696716	0.000931272	614865.	0.551194	0.345529	0.984276	1.26555	6.21299
705.	0.696585	0.000929186	615135.	0.551263	0.34578	0.984338	1.26022	6.19509
706.	0.696454	0.000927114	615405.	0.551332	0.346029	0.9844	1.25494	6.17726
707.	0.696324	0.000925054	615674.	0.5514	0.346278	0.98446	1.24968	6.15951
708.	0.696194	0.000923006	615942.	0.551469	0.346526	0.984521	1.24446	6.14182
709.	0.696065	0.000920972	616210.	0.551537	0.346774	0.984581	1.23927	6.12421
710.	0.695935	0.000918949	616477.	0.551605	0.34702	0.984641	1.23411	6.10667
711.	0.695806	0.000916939	616744.	0.551672	0.347266	0.9847	1.22898	6.0892
712.	0.695677	0.000914941	617010.	0.55174	0.347511	0.984759	1.22389	6.07179
713.	0.695549	0.000912954	617276.	0.551807	0.347755	0.984817	1.21882	6.05446
714.	0.69542	0.00091098	617541.	0.551875	0.347998	0.984875	1.21379	6.0372
715.	0.695292	0.000909018	617805.	0.551941	0.348241	0.984932	1.20879	6.02001
716.	0.695165	0.000907067	618069.	0.552008	0.348482	0.98499	1.20382	6.00288
717.	0.695037	0.000905127	618332.	0.552075	0.348723	0.985046	1.19888	5.98583
718.	0.69491	0.0009032	618595.	0.552141	0.348964	0.985103	1.19397	5.96884
719.	0.694783	0.000901283	618857.	0.552207	0.349203	0.985159	1.18908	5.95191
720.	0.694656	0.000899378	619118.	0.552273	0.349442	0.985214	1.18423	5.93506
721.	0.69453	0.000897484	619379.	0.552339	0.34968	0.985269	1.17941	5.91827
722.	0.694403	0.0008956	619640.	0.552404	0.349917	0.985324	1.17462	5.90154
723.	0.694278	0.000893728	619900.	0.55247	0.350154	0.985378	1.16985	5.88488
724.	0.694152	0.000891867	620159.	0.552535	0.35039	0.985432	1.16511	5.86829
725.	0.694026	0.000890016	620418.	0.5526	0.350625	0.985486	1.1604	5.85176
726.	0.693901	0.000888176	620676.	0.552665	0.350859	0.985539	1.15572	5.83529
727.	0.693776	0.000886346	620934.	0.552729	0.351093	0.985592	1.15107	5.81889
728.	0.693652	0.000884527	621191.	0.552794	0.351326	0.985645	1.14644	5.80255
729.	0.693527	0.000882718	621448.	0.552858	0.351558	0.985697	1.14184	5.78627
730.	0.693403	0.00088092	621704.	0.552922	0.35179	0.985749	1.13727	5.77006
731.	0.693279	0.000879131	621960.	0.552986	0.352021	0.9858	1.13273	5.7539
732.	0.693155	0.000877353	622215.	0.553049	0.352251	0.985851	1.12821	5.73781
733.	0.693032	0.000875585	622470.	0.553113	0.352481	0.985902	1.12371	5.72178
734.	0.692909	0.000873826	622724.	0.553176	0.352709	0.985952	1.11925	5.70581
735.	0.692786	0.000872077	622977.	0.553239	0.352938	0.986002	1.11481	5.6899
736.	0.692663	0.000870338	623230.	0.553302	0.353165	0.986052	1.11039	5.67406
737.	0.692541	0.000868609	623483.	0.553365	0.353392	0.986101	1.106	5.65827
738.	0.692418	0.000866889	623735.	0.553428	0.353618	0.98615	1.10164	5.64254
739.	0.692296	0.000865178	623987.	0.55349	0.353844	0.986199	1.0973	5.62687
