t	Ns	Ni	Dead_pi_0.0062	InterpolatingFunction[{{1, 2}}, {5, 3, 0, {2}, {2}, 0, 0, 0, 0, Automatic, {}, {}, False}, {{1, 2}}, {{Take[Table[], 231]}, {Transpose[Take[Table[], 231]][[5]]}}, {Automatic}]	LogRS	Rt	DiscHealthCost	DiscTotalCost
5.764.977.348.814.570	0.380475	0.00143074	1256956.	0.909095	0.94079	0.974779	158.837	165.467
5.774.977.348.814.570	0.380276	0.00142559	1257371.	0.909342	0.941334	0.9748	157.954	164.531
5.784.977.348.814.570	0.380078	0.00142047	1257784.	0.909589	0.941877	0.974821	157.077	1.636
5.794.977.348.814.570	0.379881	0.00141537	1258196.	0.909835	0.942418	0.974841	156.205	162.675
5.804.977.348.814.570	0.379684	0.0014103	1258607.	0.91008	0.942957	0.974862	155.338	161.755
5.814.977.348.814.570	0.379488	0.00140524	1259016.	0.910325	0.943495	0.974883	154.476	160.842
5.824.977.348.814.570	0.379293	0.00140021	1259423.	0.910569	0.944031	0.974903	15.362	159.934
5.834.977.348.814.570	0.379098	0.0013952	1259829.	0.910812	0.944565	0.974924	152.769	159.032
5.844.977.348.814.570	0.378904	0.00139022	1260234.	0.911055	0.945098	0.974944	151.923	158.135
5.854.977.348.814.570	0.378711	0.00138525	1260637.	0.911297	0.945629	0.974964	151.082	157.244
5.864.977.348.814.570	0.378518	0.00138031	1261039.	0.911538	0.946158	0.974985	150.246	156.358
5.874.977.348.814.570	0.378326	0.00137539	1261439.	0.911779	0.946686	0.975005	149.415	155.478
5.884.977.348.814.570	0.378135	0.00137049	1261838.	0.912018	0.947212	0.975025	148.589	154.603
5.894.977.348.814.570	0.377944	0.00136561	1262235.	0.912258	0.947737	0.975045	147.768	153.734
5.904.977.348.814.570	0.377754	0.00136075	1262631.	0.912496	0.94826	0.975065	146.953	15.287
5.914.977.348.814.570	0.377565	0.00135591	1263026.	0.912734	0.948781	0.975085	146.142	152.011
5.924.977.348.814.570	0.377377	0.0013511	1263419.	0.912971	0.949301	0.975104	145.336	151.158
5.934.977.348.814.570	0.377189	0.0013463	1263811.	0.913208	0.949819	0.975124	144.535	15.031
5.944.977.348.814.570	0.377002	0.00134153	1264201.	0.913444	0.950336	0.975144	143.738	149.467
5.954.977.348.814.570	0.376815	0.00133677	1264590.	0.913679	0.950851	0.975163	142.947	148.629
5.964.977.348.814.570	0.376629	0.00133204	1264978.	0.913914	0.951364	0.975183	14.216	147.797
5.974.977.348.814.570	0.376444	0.00132733	1265364.	0.914148	0.951876	0.975202	141.378	146.969
5.984.977.348.814.570	0.376259	0.00132264	1265749.	0.914381	0.952386	0.975222	1.406	146.147
5.994.977.348.814.570	0.376075	0.00131797	1266133.	0.914614	0.952895	0.975241	139.828	14.533
6.004.977.348.814.570	0.375892	0.00131331	1266515.	0.914846	0.953402	0.97526	13.906	144.517
6.014.977.348.814.570	0.375709	0.00130868	1266896.	0.915077	0.953908	0.975279	138.296	14.371
6.024.977.348.814.570	0.375527	0.00130407	1267276.	0.915308	0.954412	0.975299	137.537	142.907
6.034.977.348.814.570	0.375346	0.00129948	1267654.	0.915538	0.954915	0.975318	136.783	14.211
6.044.977.348.814.570	0.375165	0.00129491	1268031.	0.915767	0.955416	0.975337	136.033	141.317
6.054.977.348.814.570	0.374985	0.00129035	1268406.	0.915996	0.955915	0.975355	135.288	140.529
6.064.977.348.814.570	0.374806	0.00128582	1268780.	0.916224	0.956413	0.975374	134.547	139.746
607.438.280.735.998	0.374637	0.00128157	1269131.	0.916438	0.956881	0.975392	133.854	139.014
608.438.280.735.998	0.374459	0.00127708	1269503.	0.916665	0.957376	0.975411	133.121	13.824
609.438.280.735.998	0.374282	0.0012726	1269873.	0.916891	0.957869	0.975429	132.393	137.471
610.438.280.735.998	0.374105	0.00126815	1270242.	0.917117	0.958361	0.975448	13.167	136.707
611.438.280.735.998	0.373928	0.00126371	1270610.	0.917342	0.958852	0.975466	13.095	135.947
612.438.280.735.998	0.373752	0.00125929	1270976.	0.917566	0.959341	0.975485	130.235	135.192
613.438.280.735.998	0.373577	0.00125489	1271342.	0.91779	0.959829	0.975503	129.524	134.441
614.438.280.735.998	0.373403	0.0012505	1271705.	0.918013	0.960315	0.975521	128.818	133.695
615.438.280.735.998	0.373229	0.00124614	1272068.	0.918236	0.9608	0.97554	128.115	132.953
616.438.280.735.998	0.373055	0.00124179	1272429.	0.918457	0.961283	0.975558	127.417	132.216
617.438.280.735.998	0.372883	0.00123747	1272790.	0.918679	0.961764	0.975576	126.723	131.484
618.438.280.735.998	0.37271	0.00123316	1273149.	0.918899	0.962245	0.975594	126.032	130.756
619.438.280.735.998	0.372539	0.00122887	1273506.	0.919119	0.962724	0.975612	125.346	130.032
620.438.280.735.998	0.372368	0.0012246	1273863.	0.919339	0.963201	0.97563	124.664	129.312
621.438.280.735.998	0.372197	0.00122034	1274218.	0.919558	0.963677	0.975648	123.987	128.597
622.438.280.735.998	0.372028	0.00121611	1274572.	0.919776	0.964151	0.975665	123.313	127.887
623.438.280.735.998	0.371858	0.00121189	1274924.	0.919993	0.964625	0.975683	122.643	12.718
624.438.280.735.998	0.37169	0.00120769	1275276.	0.92021	0.965096	0.975701	121.977	126.478
625.438.280.735.998	0.371522	0.0012035	1275626.	0.920427	0.965566	0.975718	121.315	12.578
626.438.280.735.998	0.371354	0.00119934	1275975.	0.920643	0.966035	0.975736	120.656	125.086
627.438.280.735.998	0.371187	0.00119519	1276323.	0.920858	0.966503	0.975753	120.002	124.396
628.438.280.735.998	0.371021	0.00119106	1276669.	0.921072	0.966969	0.975771	119.352	123.711
629.438.280.735.998	0.370855	0.00118694	1277015.	0.921286	0.967433	0.975788	118.705	123.029
630.438.280.735.998	0.37069	0.00118285	1277359.	0.9215	0.967896	0.975805	118.062	122.352
631.438.280.735.998	0.370526	0.00117877	1277702.	0.921712	0.968358	0.975822	117.423	121.679
632.438.280.735.998	0.370362	0.0011747	1278044.	0.921925	0.968819	0.97584	116.788	121.009
633.438.280.735.998	0.370198	0.00117066	1278385.	0.922136	0.969278	0.975857	116.156	120.344
634.438.280.735.998	0.370035	0.00116663	1278724.	0.922347	0.969735	0.975874	115.528	119.683
635.438.280.735.998	0.369873	0.00116261	1279062.	0.922558	0.970192	0.975891	114.904	119.025
636.438.280.735.998	0.369711	0.00115862	1279400.	0.922768	0.970646	0.975908	114.283	118.372
637.438.280.735.998	0.36955	0.00115464	1279736.	0.922977	0.9711	0.975924	113.666	117.723
638.438.280.735.998	0.369389	0.00115068	1280071.	0.923186	0.971552	0.975941	113.053	117.077
639.438.280.735.998	0.369229	0.00114673	1280404.	0.923394	0.972003	0.975958	112.443	116.435
640.438.280.735.998	0.369069	0.0011428	1280737.	0.923601	0.972452	0.975975	111.837	115.797
641.438.280.735.998	0.36891	0.00113888	1281068.	0.923808	0.972901	0.975991	111.234	115.163
642.438.280.735.998	0.368752	0.00113499	1281399.	0.924015	0.973347	0.976008	110.635	114.532
643.438.280.735.998	0.368594	0.0011311	1281728.	0.92422	0.973793	0.976024	11.004	113.906
644.438.280.735.998	0.368436	0.00112724	1282056.	0.924426	0.974237	0.976041	109.447	113.283
645.438.280.735.998	0.368279	0.00112339	1282383.	0.92463	0.97468	0.976057	108.858	112.664
646.438.280.735.998	0.368123	0.00111955	1282708.	0.924834	0.975121	0.976074	108.273	112.048
647.438.280.735.998	0.367967	0.00111573	1283033.	0.925038	0.975561	0.97609	107.691	111.436
648.438.280.735.998	0.367812	0.00111193	1283357.	0.925241	0.976	0.976106	107.113	110.828
649.438.280.735.998	0.367657	0.00110814	1283679.	0.925443	0.976437	0.976122	106.537	110.223
650.438.280.735.998	0.367503	0.00110437	1284001.	0.925645	0.976874	0.976138	105.965	109.622
651.438.280.735.998	0.367349	0.00110061	1284321.	0.925847	0.977308	0.976154	105.397	109.024
652.438.280.735.998	0.367196	0.00109687	1284640.	0.926047	0.977742	0.97617	104.832	10.843
653.438.280.735.998	0.367043	0.00109315	1284958.	0.926247	0.978174	0.976186	104.269	10.784
654.438.280.735.998	0.366891	0.00108944	1285275.	0.926447	0.978605	0.976202	103.711	107.253
655.438.280.735.998	0.366739	0.00108574	1285591.	0.926646	0.979035	0.976218	103.155	106.669
656.438.280.735.998	0.366588	0.00108206	1285906.	0.926845	0.979463	0.976234	102.603	106.089
657.438.280.735.998	0.366437	0.00107839	1286220.	0.927043	0.979891	0.97625	102.054	105.512
658.438.280.735.998	0.366287	0.00107474	1286533.	0.92724	0.980316	0.976265	101.508	104.939
659.438.280.735.998	0.366138	0.0010711	1286844.	0.927437	0.980741	0.976281	100.965	104.369
660.438.280.735.998	0.365988	0.00106748	1287155.	0.927633	0.981164	0.976296	100.425	103.802
661.438.280.735.998	0.36584	0.00106387	1287465.	0.927829	0.981587	0.976312	0.998885	103.239
662.438.280.735.998	0.365692	0.00106028	1287773.	0.928024	0.982007	0.976327	0.99355	102.679
663.438.280.735.998	0.365544	0.0010567	1288081.	0.928219	0.982427	0.976343	0.988245	102.122
664.438.280.735.998	0.365397	0.00105314	1288387.	0.928413	0.982845	0.976358	0.982971	101.568
665.438.280.735.998	0.36525	0.00104959	1288693.	0.928607	0.983262	0.976373	0.977727	101.018
666.438.280.735.998	0.365104	0.00104605	1288997.	0.9288	0.983678	0.976389	0.972514	100.471
667.438.280.735.998	0.364958	0.00104253	1289300.	0.928992	0.984093	0.976404	0.96733	0.999273
668.438.280.735.998	0.364813	0.00103902	1289603.	0.929184	0.984506	0.976419	0.962176	0.993866
669.438.280.735.998	0.364669	0.00103553	1289904.	0.929376	0.984918	0.976434	0.957051	0.988491
670.438.280.735.998	0.364524	0.00103205	1290204.	0.929567	0.985329	0.976449	0.951956	0.983148
671.438.280.735.998	0.364381	0.00102859	1290504.	0.929757	0.985739	0.976464	0.94689	0.977836
672.438.280.735.998	0.364237	0.00102514	1290802.	0.929947	0.986147	0.976479	0.941853	0.972554
673.438.280.735.998	0.364095	0.0010217	1291099.	0.930137	0.986555	0.976494	0.936844	0.967304
674.438.280.735.998	0.363952	0.00101827	1291396.	0.930326	0.986961	0.976509	0.931865	0.962084
675.438.280.735.998	0.363811	0.00101486	1291691.	0.930514	0.987366	0.976524	0.926914	0.956894
676.438.280.735.998	0.363669	0.00101147	1291985.	0.930702	0.987769	0.976538	0.921991	0.951735
677.438.280.735.998	0.363528	0.00100808	1292279.	0.930889	0.988172	0.976553	0.917096	0.946605
678.438.280.735.998	0.363388	0.00100471	1292571.	0.931076	0.988573	0.976568	0.912229	0.941506
679.438.280.735.998	0.363248	0.00100136	1292862.	0.931262	0.988973	0.976582	0.907389	0.936436
680.438.280.735.998	0.363109	0.000998013	1293153.	0.931448	0.989372	0.976597	0.902577	0.931395
681.438.280.735.998	0.36297	0.000994683	1293442.	0.931633	0.98977	0.976611	0.897793	0.926384
682.438.280.735.998	0.362831	0.000991366	1293731.	0.931818	0.990166	0.976626	0.893036	0.921402
683.438.280.735.998	0.362693	0.000988062	1294018.	0.932002	0.990562	0.97664	0.888306	0.916448
684.438.280.735.998	0.362555	0.000984771	1294305.	0.932186	0.990956	0.976654	0.883603	0.911523
685.438.280.735.998	0.362418	0.000981494	1294591.	0.932369	0.991349	0.976669	0.878926	0.906627
686.438.280.735.998	0.362281	0.000978229	1294875.	0.932552	0.991741	0.976683	0.874276	0.901759
687.438.280.735.998	0.362145	0.000974977	1295159.	0.932734	0.992131	0.976697	0.869652	0.896919
688.438.280.735.998	0.362009	0.000971737	1295442.	0.932916	0.992521	0.976711	0.865055	0.892108
689.438.280.735.998	0.361874	0.000968511	1295724.	0.933097	0.992909	0.976725	0.860483	0.887324
690.438.280.735.998	0.361739	0.000965297	1296004.	0.933277	0.993297	0.976739	0.855938	0.882567
691.438.280.735.998	0.361605	0.000962095	1296284.	0.933458	0.993683	0.976753	0.851418	0.877838
692.438.280.735.998	0.361471	0.000958906	1296563.	0.933637	0.994068	0.976767	0.846924	0.873136
693.438.280.735.998	0.361337	0.00095573	1296842.	0.933817	0.994452	0.976781	0.842455	0.868461
694.438.280.735.998	0.361204	0.000952566	1297119.	0.933995	0.994834	0.976795	0.838011	0.863814
695.438.280.735.998	0.361071	0.000949415	1297395.	0.934174	0.995216	0.976809	0.833593	0.859192
696.438.280.735.998	0.360939	0.000946275	1297670.	0.934351	0.995597	0.976823	0.829199	0.854598
697.438.280.735.998	0.360807	0.000943148	1297945.	0.934529	0.995976	0.976836	0.82483	0.85003
698.438.280.735.998	0.360676	0.000940033	1298218.	0.934705	0.996354	0.97685	0.820486	0.845488
699.438.280.735.998	0.360545	0.000936931	1298491.	0.934882	0.996731	0.976864	0.816166	0.840972
700.438.280.735.998	0.360414	0.00093384	1298763.	0.935057	0.997107	0.976877	0.811871	0.836482
701.438.280.735.998	0.360284	0.000930761	1299034.	0.935233	0.997482	0.976891	0.8076	0.832018
702.438.280.735.998	0.360154	0.000927694	1299304.	0.935407	0.997856	0.976904	0.803352	0.827579
703.438.280.735.998	0.360025	0.00092464	1299573.	0.935582	0.998229	0.976918	0.799129	0.823166
704.438.280.735.998	0.359896	0.000921596	1299841.	0.935756	0.9986	0.976931	0.794929	0.818778
705.438.280.735.998	0.359768	0.000918565	1300108.	0.935929	0.998971	0.976944	0.790753	0.814415
706.438.280.735.998	0.35964	0.000915546	1300375.	0.936102	0.99934	0.976958	0.786601	0.810077
707.438.280.735.998	0.359512	0.000912538	1300640.	0.936274	0.999709	0.976971	0.782471	0.805764
708.438.280.735.998	0.359385	0.000909541	1300905.	0.936446	100.008	0.976984	0.778365	0.801476
709.438.280.735.998	0.359258	0.000906557	1301169.	0.936618	100.044	0.976997	0.774282	0.797212
710.438.280.735.998	0.359132	0.000903583	1301431.	0.936789	100.081	0.977011	0.770222	0.792972
711.438.280.735.998	0.359006	0.000900621	1301694.	0.936959	100.117	0.977024	0.766184	0.788756
712.438.280.735.998	0.358881	0.000897671	1301955.	0.937129	100.153	0.977037	0.762169	0.784565
713.438.280.735.998	0.358756	0.000894732	1302215.	0.937299	10.019	0.97705	0.758177	0.780397
714.438.280.735.998	0.358631	0.000891804	1302475.	0.937468	100.226	0.977063	0.754206	0.776253
715.438.280.735.998	0.358507	0.000888887	1302733.	0.937637	100.262	0.977076	0.750258	0.772133
716.438.280.735.998	0.358383	0.000885982	1302991.	0.937805	100.298	0.977088	0.746332	0.768036
717.438.280.735.998	0.358259	0.000883088	1303248.	0.937973	100.333	0.977101	0.742428	0.763962
718.438.280.735.998	0.358136	0.000880204	1303504.	0.93814	100.369	0.977114	0.738546	0.759912
719.438.280.735.998	0.358014	0.000877332	1303759.	0.938307	100.405	0.977127	0.734685	0.755884
720.438.280.735.998	0.357891	0.000874471	1304014.	0.938473	10.044	0.97714	0.730846	0.75188
721.438.280.735.998	0.357769	0.00087162	1304268.	0.938639	100.475	0.977152	0.727028	0.747898
722.438.280.735.998	0.357648	0.000868781	1304520.	0.938805	100.511	0.977165	0.723232	0.743938
723.438.280.735.998	0.357527	0.000865952	1304772.	0.93897	100.546	0.977177	0.719456	0.740001
724.438.280.735.998	0.357406	0.000863134	1305024.	0.939134	100.581	0.97719	0.715702	0.736087
725.438.280.735.998	0.357286	0.000860327	1305274.	0.939298	100.616	0.977202	0.711969	0.732194
726.438.280.735.998	0.357166	0.00085753	1305523.	0.939462	100.651	0.977215	0.708256	0.728323
727.438.280.735.998	0.357046	0.000854744	1305772.	0.939625	100.685	0.977227	0.704563	0.724475
728.438.280.735.998	0.356927	0.000851969	1306020.	0.939788	10.072	0.97724	0.700892	0.720648
729.438.280.735.998	0.356809	0.000849204	1306267.	0.93995	100.755	0.977252	0.69724	0.716842
730.438.280.735.998	0.35669	0.00084645	1306513.	0.940112	100.789	0.977264	0.693609	0.713059
731.438.280.735.998	0.356572	0.000843706	1306759.	0.940273	100.823	0.977277	0.689998	0.709296
732.438.280.735.998	0.356455	0.000840972	1307004.	0.940434	100.858	0.977289	0.686407	0.705555
733.438.280.735.998	0.356337	0.000838249	1307248.	0.940595	100.892	0.977301	0.682836	0.701835
734.438.280.735.998	0.356221	0.000835536	1307491.	0.940755	100.926	0.977313	0.679285	0.698135
735.438.280.735.998	0.356104	0.000832833	1307733.	0.940915	10.096	0.977325	0.675753	0.694457
736.438.280.735.998	0.355988	0.00083014	1307975.	0.941074	100.993	0.977337	0.672241	0.690799
737.438.280.735.998	0.355872	0.000827458	1308215.	0.941233	101.027	0.977349	0.668748	0.687162
738.438.280.735.998	0.355757	0.000824785	1308455.	0.941391	101.061	0.977361	0.665275	0.683545
