t	Ns	Ni	Dead_pi_0.0062	InterpolatingFunction[{{1, 2}}, {5, 3, 0, {2}, {2}, 0, 0, 0, 0, Automatic, {}, {}, False}, {{1, 2}}, {{Take[Table[], 231]}, {Transpose[Take[Table[], 231]][[5]]}}, {Automatic}]	LogRS	Rt	DiscHealthCost	DiscTotalCost
321.	0.603936	0.00113472	803129.	0.712405	0.453185	0.950181	1.04264	3.07798
322.	0.603782	0.0011267	803457.	0.712636	0.453833	0.950556	1.03323	3.06034
323.	0.60363	0.0011188	803783.	0.712865	0.454476	0.950927	1.02397	3.04291
324.	0.603478	0.00111102	804107.	0.713093	0.455114	0.951295	1.01484	3.02568
325.	0.603328	0.00110334	804429.	0.713318	0.455747	0.951659	1.00584	3.00864
326.	0.603178	0.00109578	804748.	0.713542	0.456374	0.952021	0.996976	2.9918
327.	0.60303	0.00108832	805066.	0.713764	0.456996	0.952378	0.98824	2.97515
328.	0.602882	0.00108097	805381.	0.713984	0.457613	0.952733	0.97963	2.95868
329.	0.602735	0.00107372	805694.	0.714202	0.458224	0.953084	0.971144	2.9424
330.	0.60259	0.00106658	806005.	0.714419	0.458831	0.953432	0.96278	2.9263
331.	0.602445	0.00105953	806313.	0.714634	0.459433	0.953776	0.954535	2.91037
332.	0.602301	0.00105258	806620.	0.714847	0.46003	0.954118	0.946407	2.89462
333.	0.602158	0.00104573	806925.	0.715059	0.460622	0.954456	0.938394	2.87904
334.	0.602016	0.00103897	807228.	0.715269	0.461209	0.954791	0.930493	2.86362
335.	0.601875	0.00103231	807529.	0.715477	0.461792	0.955123	0.922703	2.84838
336.	0.601734	0.00102574	807828.	0.715684	0.462369	0.955452	0.915022	2.83329
337.	0.601595	0.00101925	808125.	0.715889	0.462942	0.955778	0.907446	2.81837
338.	0.601456	0.00101286	808420.	0.716093	0.463511	0.956101	0.899975	2.8036
339.	0.601318	0.00100655	808713.	0.716295	0.464075	0.956421	0.892607	2.78899
340.	0.601181	0.00100033	809005.	0.716495	0.464635	0.956738	0.885339	2.77453
341.	0.601044	0.000994184	809294.	0.716694	0.46519	0.957053	0.87817	2.76021
342.	0.600909	0.000988125	809582.	0.716891	0.46574	0.957364	0.871098	2.74605
343.	0.600774	0.000982147	809869.	0.717087	0.466287	0.957672	0.864122	2.73203
344.	0.60064	0.000976247	810153.	0.717282	0.466829	0.957978	0.857238	2.71816
345.	0.600507	0.000970425	810436.	0.717475	0.467367	0.958281	0.850447	2.70442
346.	0.600374	0.00096468	810717.	0.717666	0.4679	0.958581	0.843746	2.69083
347.	0.600243	0.000959009	810996.	0.717856	0.46843	0.958878	0.837133	2.67736
348.	0.600112	0.000953412	811274.	0.718045	0.468955	0.959173	0.830607	2.66404
349.	0.599981	0.000947887	811550.	0.718232	0.469477	0.959465	0.824166	2.65084
350.	0.599852	0.000942433	811825.	0.718418	0.469994	0.959754	0.81781	2.63778
351.	0.599723	0.00093705	812098.	0.718602	0.470508	0.96004	0.811535	2.62484
352.	0.599595	0.000931735	812369.	0.718785	0.471017	0.960324	0.805342	2.61203
353.	0.599467	0.000926487	812639.	0.718967	0.471523	0.960606	0.799228	2.59934
354.	0.59934	0.000921306	812908.	0.719147	0.472025	0.960885	0.793193	2.58677
355.	0.599214	0.00091619	813175.	0.719327	0.472522	0.961161	0.787234	2.57432
356.	0.599089	0.000911139	813440.	0.719504	0.473017	0.961435	0.781351	2.562
357.	0.598964	0.000906151	813704.	0.719681	0.473507	0.961706	0.775542	2.54978
358.	0.59884	0.000901224	813966.	0.719856	0.473994	0.961975	0.769805	2.53769
359.	0.598716	0.000896359	814228.	0.72003	0.474477	0.962241	0.764141	2.5257
360.	0.598593	0.000891554	814487.	0.720203	0.474957	0.962505	0.758547	2.51383
361.	0.598471	0.000886808	814746.	0.720374	0.475433	0.962767	0.753022	2.50207
362.	0.59835	0.00088212	815003.	0.720544	0.475906	0.963026	0.747565	2.49041
363.	0.598228	0.000877489	815258.	0.720713	0.476375	0.963283	0.742175	2.47886
364.	0.598108	0.000872914	815512.	0.720881	0.476841	0.963538	0.736851	2.46742
365.	0.597988	0.000868395	815765.	0.721048	0.477303	0.96379	0.731591	2.45608
366.	0.597869	0.00086393	816017.	0.721213	0.477762	0.96404	0.726395	2.44484
367.	0.59775	0.000859518	816267.	0.721378	0.478217	0.964288	0.721262	2.4337
368.	0.597632	0.000855159	816516.	0.721541	0.47867	0.964534	0.71619	2.42266
369.	0.597515	0.000850852	816764.	0.721703	0.479119	0.964777	0.711179	2.41172
370.	0.597398	0.000846596	817011.	0.721864	0.479564	0.965018	0.706227	2.40087
371.	0.597281	0.000842391	817256.	0.722024	0.480007	0.965257	0.701334	2.39012
372.	0.597165	0.000838234	817500.	0.722182	0.480446	0.965494	0.696498	2.37946
373.	0.59705	0.000834126	817743.	0.72234	0.480883	0.965729	0.691719	2.36889
374.	0.596935	0.000830066	817985.	0.722496	0.481316	0.965962	0.686996	2.35842
375.	0.596821	0.000826054	818225.	0.722652	0.481746	0.966193	0.682327	2.34803
376.	0.596707	0.000822087	818465.	0.722806	0.482173	0.966421	0.677713	2.33773
377.	0.596594	0.000818166	818703.	0.722959	0.482598	0.966648	0.673151	2.32752
378.	0.596481	0.00081429	818940.	0.723112	0.483019	0.966872	0.668642	2.3174
379.	0.596369	0.000810459	819176.	0.723263	0.483437	0.967095	0.664184	2.30736
380.	0.596257	0.000806671	819411.	0.723413	0.483852	0.967315	0.659777	2.2974
381.	0.596146	0.000802925	819645.	0.723562	0.484265	0.967534	0.65542	2.28753
382.	0.596035	0.000799222	819878.	0.723711	0.484675	0.967751	0.651111	2.27773
383.	0.595925	0.000795561	820109.	0.723858	0.485082	0.967965	0.646851	2.26802
384.	0.595815	0.000791941	820340.	0.724004	0.485486	0.968178	0.642639	2.25839
385.	0.595706	0.000788361	820569.	0.724149	0.485887	0.968389	0.638473	2.24883
386.	0.595597	0.00078482	820798.	0.724294	0.486286	0.968598	0.634353	2.23935
387.	0.595489	0.000781319	821025.	0.724437	0.486682	0.968805	0.630278	2.22995
388.	0.595381	0.000777856	821252.	0.72458	0.487075	0.969011	0.626249	2.22062
389.	0.595273	0.000774432	821477.	0.724721	0.487465	0.969214	0.622263	2.21137
390.	0.595166	0.000771044	821702.	0.724862	0.487853	0.969416	0.61832	2.20219
391.	0.59506	0.000767694	821925.	0.725001	0.488239	0.969616	0.61442	2.19308
392.	0.594954	0.00076438	822148.	0.72514	0.488622	0.969815	0.610562	2.18404
393.	0.594848	0.000761101	822370.	0.725278	0.489002	0.970011	0.606745	2.17507
394.	0.594743	0.000757858	822590.	0.725415	0.48938	0.970206	0.602969	2.16617
395.	0.594638	0.00075465	822810.	0.725551	0.489755	0.970399	0.599233	2.15734
396.	0.594533	0.000751476	823029.	0.725687	0.490128	0.970591	0.595537	2.14858
397.	0.594429	0.000748335	823247.	0.725821	0.490498	0.97078	0.59188	2.13988
398.	0.594326	0.000745228	823463.	0.725955	0.490866	0.970969	0.588261	2.13125
399.	0.594223	0.000742154	823680.	0.726087	0.491232	0.971155	0.584679	2.12269
400.	0.59412	0.000739112	823895.	0.726219	0.491595	0.97134	0.581135	2.11419
401.	0.594018	0.000736101	824109.	0.72635	0.491956	0.971523	0.577628	2.10575
402.	0.593916	0.000733122	824322.	0.72648	0.492315	0.971705	0.574156	2.09737
403.	0.593814	0.000730174	824535.	0.72661	0.492671	0.971885	0.570721	2.08906
404.	0.593713	0.000727257	824747.	0.726739	0.493025	0.972063	0.56732	2.08081
405.	0.593612	0.000724369	824957.	0.726866	0.493377	0.97224	0.563954	2.07261
406.	0.593512	0.000721511	825168.	0.726993	0.493727	0.972416	0.560622	2.06448
407.	0.593412	0.000718683	825377.	0.72712	0.494074	0.97259	0.557324	2.05641
408.	0.593312	0.000715883	825585.	0.727245	0.494419	0.972762	0.554058	2.04839
409.	0.593213	0.000713111	825793.	0.72737	0.494762	0.972933	0.550826	2.04043
410.	0.593114	0.000710368	825999.	0.727494	0.495103	0.973102	0.547625	2.03253
411.	0.593015	0.000707652	826205.	0.727617	0.495442	0.97327	0.544457	2.02468
412.	0.592917	0.000704963	826411.	0.72774	0.495779	0.973437	0.541319	2.01689
413.	0.592819	0.000702302	826615.	0.727862	0.496113	0.973602	0.538212	2.00916
414.	0.592722	0.000699666	826819.	0.727983	0.496446	0.973766	0.535136	2.00148
415.	0.592624	0.000697057	827022.	0.728103	0.496776	0.973928	0.53209	1.99385
416.	0.592528	0.000694474	827224.	0.728223	0.497105	0.974089	0.529073	1.98627
