t	Ns	Ni	Dead_pi_0.0062	InterpolatingFunction[{{1, 2}}, {5, 3, 0, {2}, {2}, 0, 0, 0, 0, Automatic, {}, {}, False}, {{1, 2}}, {{Take[Table[], 231]}, {Transpose[Take[Table[], 231]][[5]]}}, {Automatic}]	LogRS	Rt	DiscHealthCost	DiscTotalCost
308.	0.925748	0.000557019	149867.	0.587718	0.0683858	0.99127	1.05023	8.44917
309.	0.925669	0.000556327	150029.	0.587761	0.0685334	0.991332	1.04685	8.4287
310.	0.92559	0.000555641	150190.	0.587804	0.0686802	0.991394	1.0435	8.4083
311.	0.925511	0.000554961	150352.	0.587847	0.0688262	0.991454	1.04017	8.38797
312.	0.925433	0.000554286	150513.	0.58789	0.0689714	0.991514	1.03686	8.3677
313.	0.925354	0.000553617	150674.	0.587933	0.0691159	0.991573	1.03357	8.34751
314.	0.925276	0.000552953	150834.	0.587975	0.0692596	0.991632	1.03029	8.32739
315.	0.925198	0.000552295	150995.	0.588017	0.0694026	0.991689	1.02704	8.30733
316.	0.925119	0.000551642	151155.	0.588059	0.0695448	0.991747	1.0238	8.28734
317.	0.925041	0.000550994	151315.	0.5881	0.0696862	0.991803	1.02058	8.26742
318.	0.924963	0.000550351	151475.	0.588142	0.069827	0.991859	1.01739	8.24756
319.	0.924885	0.000549714	151635.	0.588183	0.069967	0.991914	1.0142	8.22777
320.	0.924808	0.000549081	151795.	0.588224	0.0701064	0.991969	1.01104	8.20804
321.	0.92473	0.000548454	151954.	0.588265	0.070245	0.992023	1.0079	8.18838
322.	0.924652	0.000547831	152113.	0.588305	0.0703829	0.992077	1.00477	8.16878
323.	0.924574	0.000547214	152273.	0.588345	0.0705202	0.99213	1.00166	8.14925
324.	0.924497	0.000546601	152431.	0.588386	0.0706567	0.992182	0.998564	8.12978
325.	0.92442	0.000545993	152590.	0.588426	0.0707926	0.992234	0.995487	8.11037
326.	0.924342	0.000545389	152749.	0.588465	0.0709279	0.992285	0.992427	8.09103
327.	0.924265	0.00054479	152907.	0.588505	0.0710625	0.992335	0.989384	8.07175
328.	0.924188	0.000544196	153065.	0.588544	0.0711964	0.992385	0.986357	8.05253
329.	0.924111	0.000543606	153223.	0.588584	0.0713297	0.992435	0.983347	8.03337
330.	0.924034	0.000543021	153381.	0.588623	0.0714624	0.992484	0.980352	8.01428
331.	0.923957	0.00054244	153539.	0.588662	0.0715944	0.992532	0.977374	7.99524
332.	0.92388	0.000541864	153696.	0.5887	0.0717258	0.99258	0.974411	7.97626
333.	0.923803	0.000541291	153854.	0.588739	0.0718566	0.992627	0.971464	7.95735
334.	0.923726	0.000540723	154011.	0.588777	0.0719868	0.992674	0.968532	7.93849
335.	0.92365	0.00054016	154168.	0.588815	0.0721164	0.992721	0.965615	7.91969
336.	0.923573	0.0005396	154325.	0.588853	0.0722455	0.992766	0.962714	7.90096
337.	0.923497	0.000539044	154481.	0.588891	0.0723739	0.992812	0.959827	7.88228
338.	0.92342	0.000538493	154638.	0.588929	0.0725017	0.992856	0.956956	7.86365
339.	0.923344	0.000537945	154794.	0.588966	0.072629	0.992901	0.954099	7.84509
340.	0.923268	0.000537402	154950.	0.589003	0.0727557	0.992944	0.951256	7.82658
341.	0.923191	0.000536862	155106.	0.589041	0.0728819	0.992988	0.948428	7.80813
342.	0.923115	0.000536326	155262.	0.589078	0.0730075	0.993031	0.945614	7.78974
343.	0.923039	0.000535794	155418.	0.589114	0.0731326	0.993073	0.942815	7.7714
344.	0.922963	0.000535266	155574.	0.589151	0.0732571	0.993115	0.940029	7.75312
345.	0.922887	0.000534741	155729.	0.589188	0.0733811	0.993156	0.937257	7.73489
346.	0.922811	0.00053422	155884.	0.589224	0.0735045	0.993197	0.934498	7.71672
347.	0.922736	0.000533703	156039.	0.58926	0.0736275	0.993238	0.931754	7.69861
348.	0.92266	0.000533189	156194.	0.589296	0.0737499	0.993278	0.929022	7.68055
349.	0.922584	0.000532679	156349.	0.589332	0.0738718	0.993318	0.926304	7.66254
350.	0.922509	0.000532172	156504.	0.589368	0.0739932	0.993357	0.923599	7.64459
351.	0.922433	0.000531669	156658.	0.589404	0.0741141	0.993396	0.920907	7.62669
352.	0.922358	0.000531169	156813.	0.589439	0.0742345	0.993434	0.918228	7.60884
353.	0.922283	0.000530672	156967.	0.589474	0.0743544	0.993472	0.915562	7.59105
354.	0.922207	0.000530179	157121.	0.58951	0.0744738	0.99351	0.912909	7.57331
355.	0.922132	0.000529689	157275.	0.589545	0.0745928	0.993547	0.910268	7.55562
356.	0.922057	0.000529202	157429.	0.58958	0.0747113	0.993584	0.907639	7.53799
357.	0.921982	0.000528719	157583.	0.589614	0.0748293	0.99362	0.905023	7.52041
358.	0.921907	0.000528238	157736.	0.589649	0.0749468	0.993656	0.902419	7.50287
359.	0.921832	0.000527761	157889.	0.589684	0.0750639	0.993691	0.899827	7.48539
360.	0.921757	0.000527287	158043.	0.589718	0.0751806	0.993727	0.897247	7.46796
361.	0.921682	0.000526816	158196.	0.589752	0.0752968	0.993761	0.894679	7.45059
362.	0.921607	0.000526348	158349.	0.589786	0.0754125	0.993796	0.892122	7.43326
363.	0.921533	0.000525883	158502.	0.58982	0.0755278	0.99383	0.889578	7.41598
364.	0.921458	0.000525421	158654.	0.589854	0.0756427	0.993864	0.887045	7.39875
365.	0.921383	0.000524962	158807.	0.589888	0.0757572	0.993897	0.884523	7.38157
366.	0.921309	0.000524506	158959.	0.589922	0.0758712	0.99393	0.882013	7.36444
367.	0.921235	0.000524052	159112.	0.589955	0.0759848	0.993962	0.879513	7.34736
368.	0.92116	0.000523602	159264.	0.589989	0.076098	0.993995	0.877026	7.33033
369.	0.921086	0.000523154	159416.	0.590022	0.0762108	0.994027	0.874549	7.31335
370.	0.921012	0.000522709	159568.	0.590055	0.0763232	0.994058	0.872083	7.29642
371.	0.920937	0.000522266	159720.	0.590088	0.0764351	0.994089	0.869628	7.27953
372.	0.920863	0.000521827	159871.	0.590121	0.0765467	0.99412	0.867183	7.26269
373.	0.920789	0.00052139	160023.	0.590154	0.0766579	0.994151	0.864749	7.2459
374.	0.920715	0.000520955	160174.	0.590186	0.0767687	0.994181	0.862326	7.22916
375.	0.920641	0.000520524	160326.	0.590219	0.0768791	0.994211	0.859914	7.21246
376.	0.920567	0.000520095	160477.	0.590252	0.0769891	0.994241	0.857511	7.19582
377.	0.920493	0.000519668	160628.	0.590284	0.0770988	0.99427	0.85512	7.17921
378.	0.92042	0.000519244	160779.	0.590316	0.0772081	0.994299	0.852738	7.16266
379.	0.920346	0.000518822	160929.	0.590348	0.077317	0.994327	0.850366	7.14615
380.	0.920272	0.000518403	161080.	0.59038	0.0774255	0.994356	0.848005	7.12968
381.	0.920199	0.000517986	161231.	0.590412	0.0775337	0.994384	0.845653	7.11327
382.	0.920125	0.000517572	161381.	0.590444	0.0776416	0.994412	0.843311	7.09689
383.	0.920052	0.00051716	161531.	0.590476	0.077749	0.994439	0.84098	7.08057
384.	0.919978	0.00051675	161682.	0.590507	0.0778562	0.994466	0.838657	7.06428
385.	0.919905	0.000516343	161832.	0.590539	0.0779629	0.994493	0.836345	7.04805
386.	0.919831	0.000515938	161982.	0.59057	0.0780694	0.99452	0.834042	7.03185
387.	0.919758	0.000515535	162131.	0.590602	0.0781755	0.994546	0.831748	7.0157
388.	0.919685	0.000515134	162281.	0.590633	0.0782813	0.994572	0.829464	6.9996
389.	0.919612	0.000514736	162431.	0.590664	0.0783867	0.994598	0.82719	6.98354
390.	0.919539	0.00051434	162580.	0.590695	0.0784918	0.994623	0.824924	6.96752
391.	0.919466	0.000513946	162730.	0.590726	0.0785966	0.994648	0.822668	6.95155
392.	0.919393	0.000513554	162879.	0.590757	0.0787011	0.994673	0.820421	6.93562
393.	0.91932	0.000513164	163028.	0.590788	0.0788052	0.994698	0.818182	6.91974
394.	0.919247	0.000512776	163177.	0.590818	0.078909	0.994722	0.815953	6.90389
395.	0.919174	0.000512391	163326.	0.590849	0.0790126	0.994747	0.813733	6.88809
396.	0.919101	0.000512007	163475.	0.59088	0.0791158	0.99477	0.811521	6.87233
397.	0.919028	0.000511626	163623.	0.59091	0.0792187	0.994794	0.809319	6.85662
398.	0.918956	0.000511246	163772.	0.59094	0.0793213	0.994817	0.807125	6.84095
399.	0.918883	0.000510869	163920.	0.59097	0.0794236	0.994841	0.804939	6.82531
400.	0.918811	0.000510493	164069.	0.591001	0.0795256	0.994864	0.802762	6.80972
401.	0.918738	0.00051012	164217.	0.591031	0.0796274	0.994886	0.800594	6.79418
402.	0.918666	0.000509748	164365.	0.591061	0.0797288	0.994909	0.798434	6.77867
403.	0.918593	0.000509378	164513.	0.591091	0.0798299	0.994931	0.796283	6.76321
404.	0.918521	0.00050901	164661.	0.59112	0.0799308	0.994953	0.794139	6.74778
405.	0.918448	0.000508644	164809.	0.59115	0.0800314	0.994975	0.792004	6.7324
406.	0.918376	0.00050828	164957.	0.59118	0.0801317	0.994996	0.789877	6.71706
407.	0.918304	0.000507917	165104.	0.591209	0.0802317	0.995017	0.787759	6.70175
408.	0.918232	0.000507557	165252.	0.591239	0.0803315	0.995038	0.785648	6.68649
409.	0.91816	0.000507198	165399.	0.591268	0.080431	0.995059	0.783545	6.67127
410.	0.918088	0.000506841	165546.	0.591298	0.0805302	0.99508	0.781451	6.65609
411.	0.918016	0.000506485	165694.	0.591327	0.0806292	0.9951	0.779364	6.64095
412.	0.917944	0.000506132	165841.	0.591356	0.0807279	0.99512	0.777285	6.62585
413.	0.917872	0.00050578	165988.	0.591385	0.0808263	0.99514	0.775214	6.61079
414.	0.9178	0.000505429	166135.	0.591414	0.0809245	0.99516	0.77315	6.59576
415.	0.917728	0.000505081	166281.	0.591443	0.0810225	0.99518	0.771094	6.58078
416.	0.917656	0.000504734	166428.	0.591472	0.0811202	0.995199	0.769046	6.56583
417.	0.917584	0.000504388	166575.	0.591501	0.0812176	0.995218	0.767005	6.55093
418.	0.917513	0.000504045	166721.	0.59153	0.0813148	0.995237	0.764972	6.53606
419.	0.917441	0.000503702	166868.	0.591558	0.0814118	0.995256	0.762946	6.52123
420.	0.917369	0.000503362	167014.	0.591587	0.0815085	0.995275	0.760928	6.50644
421.	0.917298	0.000503023	167160.	0.591615	0.0816049	0.995293	0.758917	6.49169
422.	0.917226	0.000502685	167306.	0.591644	0.0817012	0.995311	0.756913	6.47698
423.	0.917155	0.000502349	167452.	0.591672	0.0817972	0.995329	0.754917	6.4623
424.	0.917084	0.000502015	167598.	0.591701	0.081893	0.995347	0.752928	6.44766
425.	0.917012	0.000501682	167744.	0.591729	0.0819885	0.995365	0.750945	6.43306
426.	0.916941	0.000501351	167889.	0.591757	0.0820839	0.995382	0.74897	6.4185
427.	0.91687	0.000501021	168035.	0.591785	0.082179	0.9954	0.747002	6.40397
428.	0.916798	0.000500692	168181.	0.591813	0.0822738	0.995417	0.745041	6.38949
429.	0.916727	0.000500365	168326.	0.591841	0.0823685	0.995434	0.743087	6.37503
430.	0.916656	0.000500039	168471.	0.591869	0.0824629	0.99545	0.74114	6.36062
431.	0.916585	0.000499715	168617.	0.591897	0.0825572	0.995467	0.7392	6.34624
432.	0.916514	0.000499392	168762.	0.591925	0.0826512	0.995483	0.737267	6.3319
433.	0.916443	0.00049907	168907.	0.591953	0.082745	0.9955	0.73534	6.3176
434.	0.916372	0.00049875	169052.	0.59198	0.0828386	0.995516	0.73342	6.30333
435.	0.916301	0.000498431	169196.	0.592008	0.082932	0.995532	0.731507	6.28909
436.	0.91623	0.000498114	169341.	0.592036	0.0830251	0.995547	0.7296	6.2749
437.	0.916159	0.000497798	169486.	0.592063	0.0831181	0.995563	0.7277	6.26074
438.	0.916089	0.000497483	169630.	0.592091	0.0832109	0.995579	0.725807	6.24661
439.	0.916018	0.000497169	169775.	0.592118	0.0833035	0.995594	0.72392	6.23252
440.	0.915947	0.000496857	169919.	0.592145	0.0833959	0.995609	0.722039	6.21847
441.	0.915877	0.000496546	170064.	0.592173	0.0834881	0.995624	0.720165	6.20445
442.	0.915806	0.000496236	170208.	0.5922	0.0835801	0.995639	0.718298	6.19047
443.	0.915735	0.000495928	170352.	0.592227	0.0836719	0.995654	0.716436	6.17652
444.	0.915665	0.00049562	170496.	0.592254	0.0837635	0.995668	0.714582	6.16261
445.	0.915594	0.000495314	170640.	0.592281	0.0838549	0.995682	0.712733	6.14873
446.	0.915524	0.000495009	170784.	0.592308	0.0839462	0.995697	0.71089	6.13489
447.	0.915454	0.000494706	170928.	0.592335	0.0840372	0.995711	0.709054	6.12108
448.	0.915383	0.000494403	171071.	0.592362	0.0841281	0.995725	0.707224	6.1073
449.	0.915313	0.000494102	171215.	0.592389	0.0842188	0.995739	0.7054	6.09356
450.	0.915243	0.000493801	171358.	0.592416	0.0843093	0.995752	0.703582	6.07986
451.	0.915172	0.000493502	171502.	0.592443	0.0843997	0.995766	0.701771	6.06619
452.	0.915102	0.000493204	171645.	0.592469	0.0844899	0.995779	0.699965	6.05255
453.	0.915032	0.000492908	171788.	0.592496	0.0845799	0.995793	0.698165	6.03895
454.	0.914962	0.000492612	171931.	0.592523	0.0846697	0.995806	0.696371	6.02538
455.	0.914892	0.000492317	172075.	0.592549	0.0847594	0.995819	0.694583	6.01184
456.	0.914822	0.000492024	172217.	0.592576	0.0848488	0.995832	0.692801	5.99834
457.	0.914752	0.000491731	172360.	0.592602	0.0849382	0.995845	0.691025	5.98487
458.	0.914682	0.00049144	172503.	0.592629	0.0850273	0.995857	0.689254	5.97143
459.	0.914612	0.00049115	172646.	0.592655	0.0851163	0.99587	0.68749	5.95803
460.	0.914542	0.00049086	172789.	0.592681	0.0852051	0.995882	0.685731	5.94466
461.	0.914472	0.000490572	172931.	0.592708	0.0852938	0.995894	0.683977	5.93132
462.	0.914403	0.000490285	173074.	0.592734	0.0853823	0.995907	0.68223	5.91801
463.	0.914333	0.000489999	173216.	0.59276	0.0854707	0.995919	0.680488	5.90474
464.	0.914263	0.000489713	173358.	0.592786	0.0855589	0.99593	0.678752	5.8915
465.	0.914194	0.000489429	173501.	0.592812	0.0856469	0.995942	0.677021	5.8783
466.	0.914124	0.000489146	173643.	0.592838	0.0857348	0.995954	0.675296	5.86512
467.	0.914054	0.000488864	173785.	0.592864	0.0858226	0.995966	0.673576	5.85198
468.	0.913985	0.000488582	173927.	0.59289	0.0859101	0.995977	0.671862	5.83887
469.	0.913915	0.000488302	174069.	0.592916	0.0859976	0.995988	0.670153	5.82579
470.	0.913846	0.000488023	174210.	0.592942	0.0860849	0.996	0.66845	5.81274
471.	0.913777	0.000487744	174352.	0.592968	0.086172	0.996011	0.666752	5.79973
472.	0.913707	0.000487467	174494.	0.592994	0.086259	0.996022	0.665059	5.78675
473.	0.913638	0.00048719	174635.	0.593019	0.0863459	0.996033	0.663372	5.77379
474.	0.913569	0.000486915	174777.	0.593045	0.0864326	0.996044	0.66169	5.76088
475.	0.913499	0.00048664	174918.	0.593071	0.0865192	0.996054	0.660014	5.74799
476.	0.91343	0.000486366	175060.	0.593096	0.0866056	0.996065	0.658342	5.73513
477.	0.913361	0.000486093	175201.	0.593122	0.0866919	0.996075	0.656676	5.7223
478.	0.913292	0.000485821	175342.	0.593148	0.0867781	0.996086	0.655015	5.70951
479.	0.913223	0.00048555	175483.	0.593173	0.0868641	0.996096	0.65336	5.69674
480.	0.913153	0.000485279	175624.	0.593199	0.08695	0.996106	0.651709	5.68401
481.	0.913084	0.00048501	175765.	0.593224	0.0870358	0.996116	0.650063	5.67131
482.	0.913015	0.000484741	175906.	0.593249	0.0871214	0.996126	0.648423	5.65864
483.	0.912946	0.000484473	176047.	0.593275	0.0872069	0.996136	0.646788	5.646
484.	0.912878	0.000484206	176188.	0.5933	0.0872922	0.996146	0.645157	5.63339
485.	0.912809	0.00048394	176328.	0.593325	0.0873775	0.996156	0.643532	5.62081
486.	0.91274	0.000483675	176469.	0.593351	0.0874626	0.996166	0.641912	5.60826
487.	0.912671	0.00048341	176609.	0.593376	0.0875476	0.996175	0.640296	5.59574
488.	0.912602	0.000483147	176750.	0.593401	0.0876324	0.996185	0.638686	5.58325
489.	0.912533	0.000482884	176890.	0.593426	0.0877172	0.996194	0.63708	5.57079
490.	0.912465	0.000482621	177030.	0.593451	0.0878018	0.996203	0.635479	5.55836
491.	0.912396	0.00048236	177170.	0.593476	0.0878863	0.996212	0.633884	5.54596
492.	0.912327	0.000482099	177310.	0.593501	0.0879706	0.996222	0.632293	5.53359
493.	0.912259	0.00048184	177450.	0.593526	0.0880549	0.996231	0.630707	5.52124
494.	0.91219	0.00048158	177590.	0.593551	0.088139	0.996239	0.629125	5.50893
495.	0.912122	0.000481322	177730.	0.593576	0.088223	0.996248	0.627549	5.49665
496.	0.912053	0.000481065	177870.	0.593601	0.0883069	0.996257	0.625977	5.4844
497.	0.911985	0.000480808	178010.	0.593626	0.0883907	0.996266	0.62441	5.47218
498.	0.911916	0.000480552	178149.	0.593651	0.0884744	0.996274	0.622847	5.45998
499.	0.911848	0.000480296	178289.	0.593676	0.0885579	0.996283	0.621289	5.44782
500.	0.91178	0.000480041	178428.	0.5937	0.0886413	0.996291	0.619736	5.43568
501.	0.911711	0.000479787	178568.	0.593725	0.0887247	0.9963	0.618188	5.42357
502.	0.911643	0.000479534	178707.	0.59375	0.0888079	0.996308	0.616644	5.41149
503.	0.911575	0.000479282	178847.	0.593775	0.088891	0.996316	0.615104	5.39944
504.	0.911507	0.00047903	178986.	0.593799	0.088974	0.996324	0.61357	5.38742
505.	0.911439	0.000478779	179125.	0.593824	0.0890569	0.996333	0.612039	5.37543
506.	0.91137	0.000478528	179264.	0.593848	0.0891397	0.996341	0.610514	5.36347
507.	0.911302	0.000478278	179403.	0.593873	0.0892223	0.996349	0.608992	5.35153
508.	0.911234	0.000478029	179542.	0.593897	0.0893049	0.996356	0.607476	5.33962
509.	0.911166	0.000477781	179681.	0.593922	0.0893874	0.996364	0.605963	5.32774
510.	0.911098	0.000477533	179819.	0.593946	0.0894698	0.996372	0.604456	5.31589
511.	0.91103	0.000477286	179958.	0.593971	0.089552	0.99638	0.602952	5.30407
512.	0.910962	0.000477039	180097.	0.593995	0.0896342	0.996387	0.601453	5.29227
513.	0.910895	0.000476793	180235.	0.59402	0.0897162	0.996395	0.599958	5.28051
514.	0.910827	0.000476548	180374.	0.594044	0.0897982	0.996402	0.598468	5.26877
515.	0.910759	0.000476303	180512.	0.594068	0.0898801	0.996409	0.596982	5.25705
516.	0.910691	0.000476059	180650.	0.594093	0.0899618	0.996417	0.5955	5.24537
517.	0.910623	0.000475816	180789.	0.594117	0.0900435	0.996424	0.594023	5.23371
518.	0.910556	0.000475573	180927.	0.594141	0.0901251	0.996431	0.59255	5.22208
519.	0.910488	0.000475331	181065.	0.594165	0.0902065	0.996438	0.591081	5.21048
520.	0.91042	0.000475089	181203.	0.594189	0.0902879	0.996445	0.589616	5.19891
521.	0.910353	0.000474848	181341.	0.594214	0.0903692	0.996452	0.588156	5.18736
522.	0.910285	0.000474608	181479.	0.594238	0.0904504	0.996459	0.5867	5.17584
523.	0.910218	0.000474368	181617.	0.594262	0.0905315	0.996466	0.585248	5.16435
524.	0.91015	0.000474129	181755.	0.594286	0.0906125	0.996473	0.5838	5.15288
525.	0.910083	0.000473891	181892.	0.59431	0.0906934	0.99648	0.582356	5.14144
526.	0.910015	0.000473652	182030.	0.594334	0.0907742	0.996486	0.580917	5.13003
527.	0.909948	0.000473415	182168.	0.594358	0.090855	0.996493	0.579481	5.11864
528.	0.90988	0.000473178	182305.	0.594382	0.0909356	0.9965	0.57805	5.10728
529.	0.909813	0.000472942	182442.	0.594406	0.0910162	0.996506	0.576623	5.09595
530.	0.909746	0.000472706	182580.	0.59443	0.0910966	0.996513	0.575199	5.08464
531.	0.909678	0.000472471	182717.	0.594454	0.091177	0.996519	0.57378	5.07336
532.	0.909611	0.000472236	182854.	0.594478	0.0912573	0.996525	0.572365	5.06211
533.	0.909544	0.000472002	182992.	0.594501	0.0913375	0.996532	0.570954	5.05088
534.	0.909477	0.000471768	183129.	0.594525	0.0914177	0.996538	0.569547	5.03968
535.	0.90941	0.000471535	183266.	0.594549	0.0914977	0.996544	0.568144	5.02851
536.	0.909343	0.000471303	183403.	0.594573	0.0915777	0.99655	0.566744	5.01736
537.	0.909275	0.000471071	183539.	0.594596	0.0916575	0.996556	0.565349	5.00624
538.	0.909208	0.000470839	183676.	0.59462	0.0917373	0.996562	0.563958	4.99514
539.	0.909141	0.000470608	183813.	0.594644	0.091817	0.996568	0.56257	4.98407
540.	0.909074	0.000470378	183950.	0.594668	0.0918967	0.996574	0.561187	4.97302
541.	0.909007	0.000470148	184086.	0.594691	0.0919762	0.99658	0.559807	4.962
542.	0.908941	0.000469918	184223.	0.594715	0.0920557	0.996586	0.558431	4.95101
543.	0.908874	0.000469689	184359.	0.594738	0.0921351	0.996592	0.557059	4.94004
544.	0.908807	0.000469461	184496.	0.594762	0.0922144	0.996597	0.555691	4.9291
545.	0.90874	0.000469233	184632.	0.594786	0.0922936	0.996603	0.554326	4.91818
546.	0.908673	0.000469006	184768.	0.594809	0.0923728	0.996609	0.552966	4.90729
547.	0.908606	0.000468779	184905.	0.594833	0.0924519	0.996614	0.551609	4.89642
548.	0.90854	0.000468552	185041.	0.594856	0.0925309	0.99662	0.550256	4.88558
549.	0.908473	0.000468326	185177.	0.59488	0.0926098	0.996625	0.548907	4.87476
550.	0.908406	0.000468101	185313.	0.594903	0.0926887	0.996631	0.547561	4.86397
551.	0.90834	0.000467876	185449.	0.594927	0.0927674	0.996636	0.546219	4.85321
552.	0.908273	0.000467651	185585.	0.59495	0.0928461	0.996642	0.544881	4.84246
553.	0.908207	0.000467427	185721.	0.594973	0.0929248	0.996647	0.543547	4.83175
554.	0.90814	0.000467203	185856.	0.594997	0.0930033	0.996652	0.542216	4.82106
555.	0.908074	0.00046698	185992.	0.59502	0.0930818	0.996657	0.540889	4.81039
556.	0.908007	0.000466757	186128.	0.595043	0.0931602	0.996663	0.539566	4.79975
557.	0.907941	0.000466535	186263.	0.595067	0.0932386	0.996668	0.538246	4.78913
558.	0.907874	0.000466313	186399.	0.59509	0.0933169	0.996673	0.53693	4.77854
559.	0.907808	0.000466092	186534.	0.595113	0.0933951	0.996678	0.535617	4.76797
560.	0.907741	0.000465871	186670.	0.595137	0.0934732	0.996683	0.534308	4.75742
561.	0.907675	0.00046565	186805.	0.59516	0.0935513	0.996688	0.533003	4.7469
562.	0.907609	0.00046543	186940.	0.595183	0.0936292	0.996693	0.531701	4.73641
563.	0.907543	0.00046521	187075.	0.595206	0.0937072	0.996698	0.530403	4.72593
564.	0.907476	0.000464991	187210.	0.595229	0.093785	0.996703	0.529108	4.71549
565.	0.90741	0.000464772	187345.	0.595252	0.0938628	0.996708	0.527817	4.70506
566.	0.907344	0.000464554	187480.	0.595276	0.0939405	0.996712	0.526529	4.69466
567.	0.907278	0.000464336	187615.	0.595299	0.0940182	0.996717	0.525245	4.68429
568.	0.907212	0.000464118	187750.	0.595322	0.0940958	0.996722	0.523964	4.67394
569.	0.907146	0.000463901	187885.	0.595345	0.0941733	0.996727	0.522687	4.66361
570.	0.90708	0.000463684	188020.	0.595368	0.0942508	0.996731	0.521413	4.6533
571.	0.907014	0.000463468	188154.	0.595391	0.0943282	0.996736	0.520143	4.64302
572.	0.906948	0.000463252	188289.	0.595414	0.0944055	0.99674	0.518876	4.63277
573.	0.906882	0.000463037	188424.	0.595437	0.0944828	0.996745	0.517613	4.62253
574.	0.906816	0.000462821	188558.	0.59546	0.09456	0.996749	0.516353	4.61232
575.	0.90675	0.000462607	188693.	0.595483	0.0946371	0.996754	0.515096	4.60214
576.	0.906684	0.000462392	188827.	0.595506	0.0947142	0.996758	0.513843	4.59198
577.	0.906618	0.000462179	188961.	0.595529	0.0947912	0.996763	0.512593	4.58184
578.	0.906552	0.000461965	189095.	0.595552	0.0948682	0.996767	0.511346	4.57172
579.	0.906487	0.000461752	189230.	0.595575	0.0949451	0.996771	0.510103	4.56163
580.	0.906421	0.000461539	189364.	0.595598	0.0950219	0.996776	0.508863	4.55156
581.	0.906355	0.000461327	189498.	0.59562	0.0950987	0.99678	0.507627	4.54151
582.	0.90629	0.000461115	189632.	0.595643	0.0951754	0.996784	0.506394	4.53149
583.	0.906224	0.000460903	189766.	0.595666	0.0952521	0.996788	0.505164	4.52148
584.	0.906158	0.000460692	189900.	0.595689	0.0953287	0.996793	0.503937	4.51151
585.	0.906093	0.000460481	190033.	0.595712	0.0954052	0.996797	0.502714	4.50155
586.	0.906027	0.00046027	190167.	0.595734	0.0954817	0.996801	0.501494	4.49162
587.	0.905962	0.00046006	190301.	0.595757	0.0955581	0.996805	0.500277	4.48171
588.	0.905896	0.00045985	190434.	0.59578	0.0956345	0.996809	0.499063	4.47182
589.	0.905831	0.000459641	190568.	0.595803	0.0957108	0.996813	0.497853	4.46196
590.	0.905765	0.000459432	190702.	0.595825	0.0957871	0.996817	0.496646	4.45211
591.	0.9057	0.000459223	190835.	0.595848	0.0958632	0.996821	0.495442	4.4423
592.	0.905634	0.000459015	190968.	0.595871	0.0959394	0.996825	0.494241	4.4325
593.	0.905569	0.000458807	191102.	0.595893	0.0960155	0.996829	0.493044	4.42272
594.	0.905504	0.000458599	191235.	0.595916	0.0960915	0.996833	0.491849	4.41297
595.	0.905438	0.000458392	191368.	0.595939	0.0961675	0.996837	0.490658	4.40324
596.	0.905373	0.000458185	191501.	0.595961	0.0962434	0.99684	0.48947	4.39353
597.	0.905308	0.000457978	191634.	0.595984	0.0963193	0.996844	0.488285	4.38385
598.	0.905243	0.000457772	191767.	0.596007	0.0963951	0.996848	0.487103	4.37418
599.	0.905178	0.000457566	191900.	0.596029	0.0964708	0.996852	0.485925	4.36454
600.	0.905112	0.00045736	192033.	0.596052	0.0965465	0.996855	0.484749	4.35492
601.	0.905047	0.000457155	192166.	0.596074	0.0966222	0.996859	0.483577	4.34532
602.	0.904982	0.00045695	192299.	0.596097	0.0966978	0.996863	0.482408	4.33575
603.	0.904917	0.000456745	192432.	0.596119	0.0967733	0.996866	0.481241	4.32619
604.	0.904852	0.000456541	192564.	0.596142	0.0968488	0.99687	0.480078	4.31666
605.	0.904787	0.000456337	192697.	0.596164	0.0969242	0.996874	0.478918	4.30715
606.	0.904722	0.000456133	192829.	0.596187	0.0969996	0.996877	0.477761	4.29766
607.	0.904657	0.00045593	192962.	0.596209	0.097075	0.996881	0.476607	4.28819
608.	0.904592	0.000455727	193094.	0.596232	0.0971503	0.996884	0.475456	4.27875
609.	0.904527	0.000455524	193227.	0.596254	0.0972255	0.996888	0.474308	4.26932
610.	0.904463	0.000455322	193359.	0.596277	0.0973007	0.996891	0.473163	4.25992
611.	0.904398	0.00045512	193491.	0.596299	0.0973758	0.996895	0.472021	4.25054
612.	0.904333	0.000454918	193623.	0.596321	0.0974509	0.996898	0.470882	4.24118
613.	0.904268	0.000454717	193756.	0.596344	0.0975259	0.996901	0.469746	4.23184
614.	0.904203	0.000454515	193888.	0.596366	0.0976009	0.996905	0.468613	4.22252
615.	0.904139	0.000454315	194020.	0.596388	0.0976759	0.996908	0.467482	4.21322
616.	0.904074	0.000454114	194152.	0.596411	0.0977508	0.996912	0.466355	4.20395
617.	0.904009	0.000453914	194283.	0.596433	0.0978256	0.996915	0.465231	4.19469
618.	0.903945	0.000453714	194415.	0.596455	0.0979004	0.996918	0.46411	4.18546
619.	0.90388	0.000453514	194547.	0.596478	0.0979751	0.996921	0.462991	4.17625
620.	0.903816	0.000453315	194679.	0.5965	0.0980498	0.996925	0.461876	4.16706
621.	0.903751	0.000453116	194810.	0.596522	0.0981245	0.996928	0.460763	4.15788
622.	0.903687	0.000452917	194942.	0.596544	0.0981991	0.996931	0.459654	4.14873
